date,item_id,name,unit_price,waste,sales_qntty,category,store_name,prediction
2020-07-15,128,Laugenstangen,1.0,9.0,25.0,Gemischte Brötchen,two,38.1739807129
2020-07-16,128,Laugenstangen,1.0,10.0,36.0,Gemischte Brötchen,two,37.4039535522
2020-07-17,128,Laugenstangen,1.0,10.0,49.0,Gemischte Brötchen,two,40.4794425964
2020-07-18,128,Laugenstangen,1.0,0.0,60.0,Gemischte Brötchen,two,49.0100593567
2020-07-19,102,Schnittbrötchen,0.36,130.0,506.0,Ebbis und Schnittbrötchen,two,560.6825561523
2020-07-20,102,Schnittbrötchen,0.36,56.0,350.0,Ebbis und Schnittbrötchen,two,369.63916015620003
2020-07-21,102,Schnittbrötchen,0.36,182.0,260.0,Ebbis und Schnittbrötchen,two,308.7955322266
2020-07-22,102,Schnittbrötchen,0.36,0.0,409.0,Ebbis und Schnittbrötchen,two,340.8346557617
2020-07-19,121,Mehrkornbrötchen,0.7,44.0,61.0,Gemischte Brötchen,two,74.6985778809
2020-07-20,121,Mehrkornbrötchen,0.7,0.0,59.0,Gemischte Brötchen,two,53.0407600403
2020-07-21,121,Mehrkornbrötchen,0.7,13.0,35.0,Gemischte Brötchen,two,48.3133926392
2020-07-22,121,Mehrkornbrötchen,0.7,26.0,53.0,Gemischte Brötchen,two,48.7481842041
2020-07-19,101,Ebbi,0.4,51.0,279.0,Ebbis und Schnittbrötchen,two,254.4426116943
2020-07-20,101,Ebbi,0.4,2.0,220.0,Ebbis und Schnittbrötchen,two,234.61819458009998
2020-07-21,101,Ebbi,0.4,42.0,187.0,Ebbis und Schnittbrötchen,two,197.06922912599998
2020-07-22,101,Ebbi,0.4,61.0,181.0,Ebbis und Schnittbrötchen,two,195.318939209
2020-07-20,268,Der Ebbing - MK Brot,3.4,1.0,21.5,Brote,two,17.5952205658
2020-07-21,268,Der Ebbing - MK Brot,3.4,0.5,11.5,Brote,two,12.1226654053
2020-07-22,268,Der Ebbing - MK Brot,3.4,4.5,16.5,Brote,two,13.822991371199999
2020-07-19,128,Laugenstangen,1.0,5.0,56.0,Gemischte Brötchen,two,45.690765380900004
2020-07-20,128,Laugenstangen,1.0,2.0,49.0,Gemischte Brötchen,two,41.2915077209
2020-07-21,128,Laugenstangen,1.0,7.0,35.0,Gemischte Brötchen,two,35.705299377399996
2020-07-22,128,Laugenstangen,1.0,24.0,32.0,Gemischte Brötchen,two,36.5011634827
2020-07-23,102,Schnittbrötchen,0.36,40.0,324.0,Ebbis und Schnittbrötchen,two,360.3323974609
2020-07-24,102,Schnittbrötchen,0.36,41.0,462.0,Ebbis und Schnittbrötchen,two,457.29833984379997
2020-07-25,102,Schnittbrötchen,0.36,99.0,577.0,Ebbis und Schnittbrötchen,two,656.2526245117
2020-07-26,102,Schnittbrötchen,0.36,0.0,520.0,Ebbis und Schnittbrötchen,two,497.1776123047
2020-07-23,121,Mehrkornbrötchen,0.7,15.0,49.0,Gemischte Brötchen,two,50.0882453918
2020-07-24,121,Mehrkornbrötchen,0.7,13.0,76.0,Gemischte Brötchen,two,66.1328735352
2020-07-25,121,Mehrkornbrötchen,0.7,0.0,89.0,Gemischte Brötchen,two,81.5094146729
2020-07-26,121,Mehrkornbrötchen,0.7,0.0,68.0,Gemischte Brötchen,two,68.2914505005
2020-07-23,101,Ebbi,0.4,0.0,209.0,Ebbis und Schnittbrötchen,two,202.1430511475
2020-07-24,101,Ebbi,0.4,50.0,209.0,Ebbis und Schnittbrötchen,two,247.3870239258
2020-07-25,101,Ebbi,0.4,113.0,233.0,Ebbis und Schnittbrötchen,two,299.1796264648
2020-07-26,101,Ebbi,0.4,3.0,307.0,Ebbis und Schnittbrötchen,two,253.0976409912
2020-07-23,268,Der Ebbing - MK Brot,3.4,5.0,16.0,Brote,two,16.5655136108
2020-07-24,268,Der Ebbing - MK Brot,3.4,2.0,16.0,Brote,two,16.1539840698
2020-07-25,268,Der Ebbing - MK Brot,3.4,0.0,21.0,Brote,two,20.3845252991
2020-07-23,128,Laugenstangen,1.0,1.0,42.0,Gemischte Brötchen,two,38.0324783325
2020-07-24,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,two,43.4346961975
2020-07-25,128,Laugenstangen,1.0,9.0,52.0,Gemischte Brötchen,two,51.4165496826
2020-07-26,128,Laugenstangen,1.0,22.0,36.0,Gemischte Brötchen,two,46.394733429
2020-07-27,102,Schnittbrötchen,0.36,63.0,378.0,Ebbis und Schnittbrötchen,two,368.9296569824
2020-07-28,102,Schnittbrötchen,0.36,29.0,293.0,Ebbis und Schnittbrötchen,two,331.3374633789
2020-07-29,102,Schnittbrötchen,0.36,51.0,383.0,Ebbis und Schnittbrötchen,two,337.7295532227
2020-07-30,102,Schnittbrötchen,0.36,77.0,405.0,Ebbis und Schnittbrötchen,two,374.0364074707
2020-07-27,121,Mehrkornbrötchen,0.7,19.0,43.0,Gemischte Brötchen,two,56.8740615845
2020-07-28,121,Mehrkornbrötchen,0.7,11.0,60.0,Gemischte Brötchen,two,47.8221817017
2020-07-29,121,Mehrkornbrötchen,0.7,0.0,54.0,Gemischte Brötchen,two,50.481674194300005
2020-07-30,121,Mehrkornbrötchen,0.7,5.0,55.0,Gemischte Brötchen,two,52.0489044189
2020-07-27,101,Ebbi,0.4,102.0,148.0,Ebbis und Schnittbrötchen,two,199.7942047119
2020-07-28,101,Ebbi,0.4,0.0,209.0,Ebbis und Schnittbrötchen,two,178.3669586182
2020-07-29,101,Ebbi,0.4,1.0,227.0,Ebbis und Schnittbrötchen,two,200.7849578857
2020-07-30,101,Ebbi,0.4,89.0,169.0,Ebbis und Schnittbrötchen,two,216.19499206540002
2020-07-27,268,Der Ebbing - MK Brot,3.4,0.0,21.0,Brote,two,19.8994503021
2020-07-28,268,Der Ebbing - MK Brot,3.4,0.0,11.0,Brote,two,13.100543975799999
2020-07-29,268,Der Ebbing - MK Brot,3.4,3.0,13.0,Brote,two,14.7414445877
2020-07-30,268,Der Ebbing - MK Brot,3.4,0.0,17.0,Brote,two,15.7837343216
2020-07-27,128,Laugenstangen,1.0,9.0,54.0,Gemischte Brötchen,two,41.7856903076
2020-07-28,128,Laugenstangen,1.0,0.0,31.0,Gemischte Brötchen,two,35.7509613037
2020-07-29,128,Laugenstangen,1.0,14.0,32.0,Gemischte Brötchen,two,35.0542182922
2020-07-30,128,Laugenstangen,1.0,0.0,47.0,Gemischte Brötchen,two,41.8246116638
2020-07-31,102,Schnittbrötchen,0.36,27.0,566.0,Ebbis und Schnittbrötchen,two,549.9892578125
2020-08-01,102,Schnittbrötchen,0.36,138.0,827.0,Ebbis und Schnittbrötchen,two,713.8660888672
2020-08-02,102,Schnittbrötchen,0.36,15.0,610.0,Ebbis und Schnittbrötchen,two,563.6314086914
2020-08-03,102,Schnittbrötchen,0.36,7.0,433.0,Ebbis und Schnittbrötchen,two,418.6533508301
2020-07-31,121,Mehrkornbrötchen,0.7,0.0,83.0,Gemischte Brötchen,two,73.4105224609
2020-08-01,121,Mehrkornbrötchen,0.7,10.0,82.0,Gemischte Brötchen,two,91.0648727417
2020-08-02,121,Mehrkornbrötchen,0.7,1.0,72.0,Gemischte Brötchen,two,76.0744476318
2020-08-03,121,Mehrkornbrötchen,0.7,4.0,64.0,Gemischte Brötchen,two,59.690067291300004
2020-07-31,101,Ebbi,0.4,7.0,242.0,Ebbis und Schnittbrötchen,two,268.9354553223
2020-08-01,101,Ebbi,0.4,44.0,338.0,Ebbis und Schnittbrötchen,two,342.2524719238
2020-08-02,101,Ebbi,0.4,44.0,294.0,Ebbis und Schnittbrötchen,two,254.6085357666
2020-08-03,101,Ebbi,0.4,0.0,167.0,Ebbis und Schnittbrötchen,two,217.5492401123
2020-07-31,268,Der Ebbing - MK Brot,3.4,0.0,17.0,Brote,two,16.1883563995
2020-08-01,268,Der Ebbing - MK Brot,3.4,0.0,17.0,Brote,two,19.7323150635
2020-08-03,268,Der Ebbing - MK Brot,3.4,5.0,20.5,Brote,two,19.3195343018
2020-07-31,128,Laugenstangen,1.0,0.0,47.0,Gemischte Brötchen,two,45.36668396
2020-08-01,128,Laugenstangen,1.0,0.0,57.0,Gemischte Brötchen,two,53.558261871300004
2020-08-02,128,Laugenstangen,1.0,20.0,39.0,Gemischte Brötchen,two,47.519367218
2020-08-03,128,Laugenstangen,1.0,1.0,55.0,Gemischte Brötchen,two,44.6954841614
2020-08-04,102,Schnittbrötchen,0.36,25.0,356.0,Ebbis und Schnittbrötchen,two,357.80099487300004
2020-08-05,102,Schnittbrötchen,0.36,0.0,436.0,Ebbis und Schnittbrötchen,two,365.8522949219
2020-08-06,102,Schnittbrötchen,0.36,174.0,374.0,Ebbis und Schnittbrötchen,two,397.7955932617
2020-08-07,102,Schnittbrötchen,0.36,97.0,438.0,Ebbis und Schnittbrötchen,two,527.7206420898
2020-08-04,121,Mehrkornbrötchen,0.7,2.0,50.0,Gemischte Brötchen,two,54.774723053
2020-08-05,121,Mehrkornbrötchen,0.7,26.0,40.0,Gemischte Brötchen,two,52.8687934875
2020-08-06,121,Mehrkornbrötchen,0.7,56.0,36.0,Gemischte Brötchen,two,56.9116897583
2020-08-07,121,Mehrkornbrötchen,0.7,0.0,84.0,Gemischte Brötchen,two,72.63101959229999
2020-08-04,101,Ebbi,0.4,22.0,216.0,Ebbis und Schnittbrötchen,two,206.8884124756
2020-08-05,101,Ebbi,0.4,24.0,127.0,Ebbis und Schnittbrötchen,two,180.1041564941
2020-08-06,101,Ebbi,0.4,0.0,197.0,Ebbis und Schnittbrötchen,two,222.1286468506
2020-08-07,101,Ebbi,0.4,60.0,235.0,Ebbis und Schnittbrötchen,two,253.7637939453
2020-08-04,268,Der Ebbing - MK Brot,3.4,0.0,11.0,Brote,two,13.460749626199998
2020-08-05,268,Der Ebbing - MK Brot,3.4,5.0,10.0,Brote,two,14.971168518099999
2020-08-06,268,Der Ebbing - MK Brot,3.4,2.5,14.0,Brote,two,15.096083641099998
2020-08-07,268,Der Ebbing - MK Brot,3.4,0.5,15.0,Brote,two,15.8042631149
2020-08-04,128,Laugenstangen,1.0,0.0,34.0,Gemischte Brötchen,two,36.5407867432
2020-08-05,128,Laugenstangen,1.0,26.0,30.0,Gemischte Brötchen,two,37.0962104797
2020-08-06,128,Laugenstangen,1.0,13.0,41.0,Gemischte Brötchen,two,42.3615570068
2020-08-07,128,Laugenstangen,1.0,0.0,42.0,Gemischte Brötchen,two,47.9165802002
2020-08-08,102,Schnittbrötchen,0.36,0.0,843.0,Ebbis und Schnittbrötchen,two,739.565246582
2020-08-09,102,Schnittbrötchen,0.36,58.0,732.0,Ebbis und Schnittbrötchen,two,558.5148925781
2020-08-10,102,Schnittbrötchen,0.36,69.0,358.0,Ebbis und Schnittbrötchen,two,398.64083862300004
2020-08-11,102,Schnittbrötchen,0.36,95.0,364.0,Ebbis und Schnittbrötchen,two,351.9535827637
2020-08-08,121,Mehrkornbrötchen,0.7,1.0,95.0,Gemischte Brötchen,two,88.6140670776
2020-08-09,121,Mehrkornbrötchen,0.7,0.0,70.0,Gemischte Brötchen,two,71.2515487671
2020-08-10,121,Mehrkornbrötchen,0.7,21.0,51.0,Gemischte Brötchen,two,55.746044158900006
2020-08-11,121,Mehrkornbrötchen,0.7,9.0,49.0,Gemischte Brötchen,two,50.6208877563
2020-08-08,101,Ebbi,0.4,0.0,383.0,Ebbis und Schnittbrötchen,two,362.6631774902
2020-08-09,101,Ebbi,0.4,10.0,337.0,Ebbis und Schnittbrötchen,two,276.7746887207
2020-08-10,101,Ebbi,0.4,60.0,181.0,Ebbis und Schnittbrötchen,two,208.2060089111
2020-08-11,101,Ebbi,0.4,66.0,157.0,Ebbis und Schnittbrötchen,two,189.84060668950002
2020-08-08,268,Der Ebbing - MK Brot,3.4,0.0,18.0,Brote,two,17.033870697
2020-08-10,268,Der Ebbing - MK Brot,3.4,13.0,8.0,Brote,two,16.554985046400002
2020-08-11,268,Der Ebbing - MK Brot,3.4,2.0,15.0,Brote,two,12.0734024048
2020-08-08,128,Laugenstangen,1.0,3.0,57.0,Gemischte Brötchen,two,55.090251922600004
2020-08-09,128,Laugenstangen,1.0,2.0,46.0,Gemischte Brötchen,two,47.7843742371
2020-08-10,128,Laugenstangen,1.0,5.0,51.0,Gemischte Brötchen,two,44.0517196655
2020-08-11,128,Laugenstangen,1.0,2.0,42.0,Gemischte Brötchen,two,38.3536949158
2020-08-12,102,Schnittbrötchen,0.36,180.0,322.0,Ebbis und Schnittbrötchen,two,363.3034362793
2020-08-13,102,Schnittbrötchen,0.36,122.0,322.0,Ebbis und Schnittbrötchen,two,356.7084350586
2020-08-14,102,Schnittbrötchen,0.36,183.0,394.0,Ebbis und Schnittbrötchen,two,456.8558349609
2020-08-15,102,Schnittbrötchen,0.36,169.0,838.0,Ebbis und Schnittbrötchen,two,740.0660400391
2020-08-12,121,Mehrkornbrötchen,0.7,12.0,43.0,Gemischte Brötchen,two,53.1143722534
2020-08-13,121,Mehrkornbrötchen,0.7,5.0,59.0,Gemischte Brötchen,two,53.14241790770001
2020-08-14,121,Mehrkornbrötchen,0.7,2.0,65.0,Gemischte Brötchen,two,73.940864563
2020-08-15,121,Mehrkornbrötchen,0.7,0.0,101.0,Gemischte Brötchen,two,91.16033935549999
2020-08-12,101,Ebbi,0.4,17.0,259.0,Ebbis und Schnittbrötchen,two,170.4629211426
2020-08-13,101,Ebbi,0.4,21.0,198.0,Ebbis und Schnittbrötchen,two,175.5118560791
2020-08-14,101,Ebbi,0.4,45.0,222.0,Ebbis und Schnittbrötchen,two,224.64125061040002
2020-08-15,101,Ebbi,0.4,71.0,328.5,Ebbis und Schnittbrötchen,two,323.0473632812
2020-08-12,268,Der Ebbing - MK Brot,3.4,1.0,14.0,Brote,two,13.111926078800002
2020-08-13,268,Der Ebbing - MK Brot,3.4,1.0,15.0,Brote,two,14.320723533599999
2020-08-14,268,Der Ebbing - MK Brot,3.4,4.0,13.0,Brote,two,14.983550071700002
2020-08-15,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,19.9439220428
2020-08-12,128,Laugenstangen,1.0,3.0,45.0,Gemischte Brötchen,two,39.0615310669
2020-08-13,128,Laugenstangen,1.0,10.0,44.0,Gemischte Brötchen,two,41.6956672668
2020-08-14,128,Laugenstangen,1.0,0.0,45.0,Gemischte Brötchen,two,47.1504173279
2020-08-15,128,Laugenstangen,1.0,0.0,59.0,Gemischte Brötchen,two,55.8231277466
2020-08-16,102,Schnittbrötchen,0.36,137.0,573.0,Ebbis und Schnittbrötchen,two,605.9768066406
2020-08-17,102,Schnittbrötchen,0.36,179.0,313.0,Ebbis und Schnittbrötchen,two,388.8339538574
2020-08-18,102,Schnittbrötchen,0.36,0.0,276.0,Ebbis und Schnittbrötchen,two,316.470703125
2020-08-19,102,Schnittbrötchen,0.36,171.0,242.0,Ebbis und Schnittbrötchen,two,336.4617614746
2020-08-16,121,Mehrkornbrötchen,0.7,0.0,77.0,Gemischte Brötchen,two,76.1405639648
2020-08-17,121,Mehrkornbrötchen,0.7,3.0,67.0,Gemischte Brötchen,two,55.8769378662
2020-08-18,121,Mehrkornbrötchen,0.7,24.0,47.0,Gemischte Brötchen,two,52.1433372498
2020-08-19,121,Mehrkornbrötchen,0.7,6.0,65.0,Gemischte Brötchen,two,50.4466781616
2020-08-16,101,Ebbi,0.4,141.0,267.0,Ebbis und Schnittbrötchen,two,301.261138916
2020-08-17,101,Ebbi,0.4,46.0,182.0,Ebbis und Schnittbrötchen,two,219.3885498047
2020-08-18,101,Ebbi,0.4,103.0,142.0,Ebbis und Schnittbrötchen,two,165.98126220700001
2020-08-19,101,Ebbi,0.4,97.0,134.0,Ebbis und Schnittbrötchen,two,184.8739776611
2020-08-17,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,two,17.3049945831
2020-08-18,268,Der Ebbing - MK Brot,3.4,0.0,13.0,Brote,two,13.615814209000002
2020-08-19,268,Der Ebbing - MK Brot,3.4,2.0,11.0,Brote,two,14.749882698099999
2020-08-16,128,Laugenstangen,1.0,5.0,56.0,Gemischte Brötchen,two,48.794792175299996
2020-08-17,128,Laugenstangen,1.0,3.0,41.0,Gemischte Brötchen,two,44.2847328186
2020-08-18,128,Laugenstangen,1.0,6.0,39.0,Gemischte Brötchen,two,39.0708885193
2020-08-19,128,Laugenstangen,1.0,7.0,40.0,Gemischte Brötchen,two,37.8138961792
2020-08-20,102,Schnittbrötchen,0.36,64.0,309.0,Ebbis und Schnittbrötchen,two,350.4416503906
2020-08-21,102,Schnittbrötchen,0.36,151.0,445.0,Ebbis und Schnittbrötchen,two,483.2364807129
2020-08-22,102,Schnittbrötchen,0.36,56.0,660.0,Ebbis und Schnittbrötchen,two,835.8764648438
2020-08-23,102,Schnittbrötchen,0.36,0.0,583.0,Ebbis und Schnittbrötchen,two,621.1939697266
2020-08-20,121,Mehrkornbrötchen,0.7,19.0,44.0,Gemischte Brötchen,two,56.3062286377
2020-08-21,121,Mehrkornbrötchen,0.7,0.0,65.0,Gemischte Brötchen,two,70.4601974487
2020-08-22,121,Mehrkornbrötchen,0.7,26.0,94.0,Gemischte Brötchen,two,93.5947189331
2020-08-23,121,Mehrkornbrötchen,0.7,0.0,94.0,Gemischte Brötchen,two,80.9400253296
2020-08-20,101,Ebbi,0.4,30.0,189.0,Ebbis und Schnittbrötchen,two,187.6992645264
2020-08-21,101,Ebbi,0.4,37.0,200.0,Ebbis und Schnittbrötchen,two,243.3737640381
2020-08-22,101,Ebbi,0.4,56.0,342.0,Ebbis und Schnittbrötchen,two,368.91943359379997
2020-08-23,101,Ebbi,0.4,0.0,324.0,Ebbis und Schnittbrötchen,two,293.8359680176
2020-08-20,268,Der Ebbing - MK Brot,3.4,0.0,11.0,Brote,two,14.733578681900001
2020-08-21,268,Der Ebbing - MK Brot,3.4,2.5,14.0,Brote,two,16.0617084503
2020-08-22,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,20.4773960114
2020-08-20,128,Laugenstangen,1.0,0.0,64.0,Gemischte Brötchen,two,42.388515472399995
2020-08-21,128,Laugenstangen,1.0,8.0,42.0,Gemischte Brötchen,two,46.2780647278
2020-08-22,128,Laugenstangen,1.0,34.0,44.0,Gemischte Brötchen,two,58.6978492737
2020-08-23,128,Laugenstangen,1.0,0.0,60.0,Gemischte Brötchen,two,53.3194694519
2020-08-24,102,Schnittbrötchen,0.36,93.0,293.0,Ebbis und Schnittbrötchen,two,347.8002319336
2020-08-25,102,Schnittbrötchen,0.36,86.0,307.0,Ebbis und Schnittbrötchen,two,306.0915527344
2020-08-26,102,Schnittbrötchen,0.36,17.0,274.0,Ebbis und Schnittbrötchen,two,333.0109558105
2020-08-27,102,Schnittbrötchen,0.36,29.0,393.0,Ebbis und Schnittbrötchen,two,364.8981628418
2020-08-24,121,Mehrkornbrötchen,0.7,1.0,46.0,Gemischte Brötchen,two,55.539352416999996
2020-08-25,121,Mehrkornbrötchen,0.7,15.0,37.0,Gemischte Brötchen,two,50.6221160889
2020-08-26,121,Mehrkornbrötchen,0.7,7.0,58.0,Gemischte Brötchen,two,52.8107185364
2020-08-27,121,Mehrkornbrötchen,0.7,1.0,44.0,Gemischte Brötchen,two,57.050346374499995
2020-08-24,101,Ebbi,0.4,34.0,181.0,Ebbis und Schnittbrötchen,two,212.920211792
2020-08-25,101,Ebbi,0.4,46.0,210.0,Ebbis und Schnittbrötchen,two,188.48307800290002
2020-08-26,101,Ebbi,0.4,6.0,205.0,Ebbis und Schnittbrötchen,two,204.50578308110002
2020-08-27,101,Ebbi,0.4,31.0,209.0,Ebbis und Schnittbrötchen,two,215.51364135740002
2020-08-24,268,Der Ebbing - MK Brot,3.4,4.5,23.0,Brote,two,19.0677776337
2020-08-25,268,Der Ebbing - MK Brot,3.4,1.5,14.5,Brote,two,14.121461868299999
2020-08-26,268,Der Ebbing - MK Brot,3.4,0.5,11.5,Brote,two,13.8622531891
2020-08-27,268,Der Ebbing - MK Brot,3.4,0.0,15.0,Brote,two,17.2495594025
2020-08-24,128,Laugenstangen,1.0,0.0,44.0,Gemischte Brötchen,two,44.7640571594
2020-08-25,128,Laugenstangen,1.0,14.0,42.0,Gemischte Brötchen,two,41.9267883301
2020-08-26,128,Laugenstangen,1.0,2.0,39.0,Gemischte Brötchen,two,39.33177948
2020-08-27,128,Laugenstangen,1.0,26.0,48.0,Gemischte Brötchen,two,46.308258056599996
2020-08-28,102,Schnittbrötchen,0.36,127.0,359.0,Ebbis und Schnittbrötchen,two,431.7847900391
2020-08-29,102,Schnittbrötchen,0.36,0.0,897.0,Ebbis und Schnittbrötchen,two,751.0103149414
2020-08-30,102,Schnittbrötchen,0.36,45.0,646.0,Ebbis und Schnittbrötchen,two,636.1593017578
2020-08-31,102,Schnittbrötchen,0.36,43.0,274.0,Ebbis und Schnittbrötchen,two,351.0567932129
2020-08-28,121,Mehrkornbrötchen,0.7,0.0,81.0,Gemischte Brötchen,two,66.78774261470001
2020-08-29,121,Mehrkornbrötchen,0.7,3.0,80.0,Gemischte Brötchen,two,94.45623779299999
2020-08-30,121,Mehrkornbrötchen,0.7,4.0,78.0,Gemischte Brötchen,two,86.6556854248
2020-08-31,121,Mehrkornbrötchen,0.7,28.0,48.0,Gemischte Brötchen,two,54.3660011292
2020-08-28,101,Ebbi,0.4,103.0,174.0,Ebbis und Schnittbrötchen,two,231.2538909912
2020-08-29,101,Ebbi,0.4,0.0,364.0,Ebbis und Schnittbrötchen,two,329.5657958984
2020-08-30,101,Ebbi,0.4,15.0,302.0,Ebbis und Schnittbrötchen,two,310.2583618164
2020-08-31,101,Ebbi,0.4,0.0,220.0,Ebbis und Schnittbrötchen,two,197.001953125
2020-08-28,268,Der Ebbing - MK Brot,3.4,2.5,18.0,Brote,two,15.740740776099999
2020-08-29,268,Der Ebbing - MK Brot,3.4,3.0,18.0,Brote,two,20.9394741058
2020-08-31,268,Der Ebbing - MK Brot,3.4,0.5,27.5,Brote,two,21.0058517456
2020-08-28,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,two,47.6276473999
2020-08-29,128,Laugenstangen,1.0,0.0,54.0,Gemischte Brötchen,two,55.2118759155
2020-08-30,128,Laugenstangen,1.0,0.0,73.0,Gemischte Brötchen,two,60.648124694799996
2020-08-31,128,Laugenstangen,1.0,0.0,54.0,Gemischte Brötchen,two,46.646404266400005
2020-09-01,102,Schnittbrötchen,0.36,147.0,247.0,Ebbis und Schnittbrötchen,two,332.4700927734
2020-09-02,102,Schnittbrötchen,0.36,203.0,233.0,Ebbis und Schnittbrötchen,two,323.6627807617
2020-09-03,102,Schnittbrötchen,0.36,58.0,327.0,Ebbis und Schnittbrötchen,two,352.02734375
2020-09-04,102,Schnittbrötchen,0.36,50.0,434.0,Ebbis und Schnittbrötchen,two,441.3155517578
2020-09-01,121,Mehrkornbrötchen,0.7,0.0,52.0,Gemischte Brötchen,two,51.4657783508
2020-09-02,121,Mehrkornbrötchen,0.7,5.0,56.0,Gemischte Brötchen,two,52.86407089229999
2020-09-03,121,Mehrkornbrötchen,0.7,0.0,58.0,Gemischte Brötchen,two,55.8331756592
2020-09-04,121,Mehrkornbrötchen,0.7,30.0,73.0,Gemischte Brötchen,two,74.1106567383
2020-09-01,101,Ebbi,0.4,75.0,157.0,Ebbis und Schnittbrötchen,two,191.76443481450002
2020-09-02,101,Ebbi,0.4,65.0,172.0,Ebbis und Schnittbrötchen,two,183.6417236328
2020-09-03,101,Ebbi,0.4,17.0,219.0,Ebbis und Schnittbrötchen,two,228.41227722169998
2020-09-04,101,Ebbi,0.4,45.0,219.0,Ebbis und Schnittbrötchen,two,236.9486083984
2020-09-01,268,Der Ebbing - MK Brot,3.4,8.5,8.5,Brote,two,14.132265090899999
2020-09-02,268,Der Ebbing - MK Brot,3.4,1.5,16.5,Brote,two,15.2263364792
2020-09-03,268,Der Ebbing - MK Brot,3.4,0.0,23.0,Brote,two,17.8617992401
2020-09-04,268,Der Ebbing - MK Brot,3.4,5.0,15.0,Brote,two,17.2789001465
2020-09-01,128,Laugenstangen,1.0,9.0,39.0,Gemischte Brötchen,two,42.7815742493
2020-09-02,128,Laugenstangen,1.0,20.0,33.0,Gemischte Brötchen,two,46.4326324463
2020-09-03,128,Laugenstangen,1.0,3.0,56.0,Gemischte Brötchen,two,49.6533546448
2020-09-04,128,Laugenstangen,1.0,26.0,34.0,Gemischte Brötchen,two,47.3988265991
2020-09-05,102,Schnittbrötchen,0.36,0.0,718.0,Ebbis und Schnittbrötchen,two,748.9158325195
2020-09-06,102,Schnittbrötchen,0.36,362.0,641.0,Ebbis und Schnittbrötchen,two,605.7352294922
2020-09-07,102,Schnittbrötchen,0.36,70.0,328.0,Ebbis und Schnittbrötchen,two,321.5982666016
2020-09-08,102,Schnittbrötchen,0.36,77.0,251.0,Ebbis und Schnittbrötchen,two,308.4573364258
2020-09-05,121,Mehrkornbrötchen,0.7,16.0,119.0,Gemischte Brötchen,two,87.2249984741
2020-09-06,121,Mehrkornbrötchen,0.7,40.0,80.0,Gemischte Brötchen,two,81.11465454100001
2020-09-07,121,Mehrkornbrötchen,0.7,0.0,73.0,Gemischte Brötchen,two,57.232109069799996
2020-09-08,121,Mehrkornbrötchen,0.7,20.0,63.0,Gemischte Brötchen,two,51.852695465100005
2020-09-05,101,Ebbi,0.4,30.0,341.0,Ebbis und Schnittbrötchen,two,349.36529541019996
2020-09-06,101,Ebbi,0.4,1.0,320.0,Ebbis und Schnittbrötchen,two,275.4227294922
2020-09-07,101,Ebbi,0.4,5.0,204.0,Ebbis und Schnittbrötchen,two,199.7783355713
2020-09-08,101,Ebbi,0.4,46.0,146.0,Ebbis und Schnittbrötchen,two,168.2353057861
2020-09-05,268,Der Ebbing - MK Brot,3.4,1.0,18.5,Brote,two,22.5874195099
2020-09-07,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,two,23.2630157471
2020-09-08,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,two,15.4761362076
2020-09-05,128,Laugenstangen,1.0,0.0,45.0,Gemischte Brötchen,two,53.0197563171
2020-09-06,128,Laugenstangen,1.0,9.0,58.0,Gemischte Brötchen,two,60.2224502563
2020-09-07,128,Laugenstangen,1.0,32.0,33.0,Gemischte Brötchen,two,45.9483528137
2020-09-08,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,two,41.4499588013
2020-09-09,102,Schnittbrötchen,0.36,20.0,308.0,Ebbis und Schnittbrötchen,two,325.8082885742
2020-09-10,102,Schnittbrötchen,0.36,0.0,307.0,Ebbis und Schnittbrötchen,two,340.8807678223
2020-09-11,102,Schnittbrötchen,0.36,33.0,418.0,Ebbis und Schnittbrötchen,two,454.1331176758
2020-09-12,102,Schnittbrötchen,0.36,69.0,809.0,Ebbis und Schnittbrötchen,two,776.4430541992
2020-09-09,121,Mehrkornbrötchen,0.7,0.0,66.0,Gemischte Brötchen,two,57.283145904499996
2020-09-10,121,Mehrkornbrötchen,0.7,18.0,54.0,Gemischte Brötchen,two,61.4157371521
2020-09-11,121,Mehrkornbrötchen,0.7,8.0,104.0,Gemischte Brötchen,two,75.70849609380001
2020-09-12,121,Mehrkornbrötchen,0.7,24.0,102.0,Gemischte Brötchen,two,101.0751266479
2020-09-09,101,Ebbi,0.4,37.0,185.0,Ebbis und Schnittbrötchen,two,183.5618591309
2020-09-10,101,Ebbi,0.4,14.0,217.0,Ebbis und Schnittbrötchen,two,199.7665100098
2020-09-11,101,Ebbi,0.4,82.0,207.0,Ebbis und Schnittbrötchen,two,230.0503082275
2020-09-12,101,Ebbi,0.4,111.0,318.0,Ebbis und Schnittbrötchen,two,368.19302368160004
2020-09-09,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,two,16.726066589400002
